date_transaction,transaction_id,client_id,compte_destination_id,montant_fcfa,type_transaction,is_risky,type_anomalie,source,montant_log,ratio_seuil,proche_seuil,a_destinataire,jour_semaine,type_decaissement_credit,type_depot,type_remboursement_credit,type_retrait,type_transfert_entrant,type_transfert_sortant,montant_moyen_client,montant_std_client,nb_transactions_client,nb_destinataires_distincts_client,montant_zscore,nb_transactions_7j,montant_cumule_7j
2026-03-20,AMLSIM-535,AMLSIM-CLI-4,AMLSIM-CLI-73,90400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.412010608265987,0.00904,0,1,4,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,0.024245047872323153,10.0,781400.0
2026-03-22,AMLSIM-590,AMLSIM-CLI-4,AMLSIM-CLI-338,34500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.448743588106625,0.00345,0,1,6,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.3587952441367913,9.0,640800.0
2026-03-22,AMLSIM-598,AMLSIM-CLI-4,AMLSIM-CLI-577,4500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.412054873292933,0.00045,0,1,6,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5643624849288027,10.0,645300.0
2026-03-23,AMLSIM-427,AMLSIM-CLI-4,AMLSIM-CLI-46,19800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.893487720457795,0.00198,0,1,0,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.4595231921248769,10.0,551700.0
2026-03-24,AMLSIM-543,AMLSIM-CLI-4,AMLSIM-CLI-93,89000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.39640288460621,0.0089,0,1,1,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,0.014651909968695956,11.0,640700.0
2026-03-25,AMLSIM-570,AMLSIM-CLI-4,AMLSIM-CLI-11468,7800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.962007209588313,0.00078,0,1,2,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.5417500884416815,10.0,483500.0
2026-03-27,AMLSIM-471,AMLSIM-CLI-4,AMLSIM-CLI-25,40200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.601647149919609,0.00402,0,1,4,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.3197374683863092,6.0,195800.0
2026-03-27,AMLSIM-579,AMLSIM-CLI-4,AMLSIM-CLI-613,45400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.723289410218579,0.00454,0,1,4,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.2841058133156939,7.0,241200.0
2026-03-27,AMLSIM-583,AMLSIM-CLI-4,AMLSIM-CLI-399,176400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.080515091473,0.01764,0,1,4,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,0.6135378048094223,8.0,417600.0
2026-03-28,AMLSIM-562,AMLSIM-CLI-4,AMLSIM-CLI-216,70700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.166214996056205,0.00707,0,1,5,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.11074410691443097,9.0,488300.0
2026-03-29,AMLSIM-547,AMLSIM-CLI-4,AMLSIM-CLI-8902,46800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.753659849198824,0.00468,0,1,6,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.2745126754120667,8.0,496100.0
2026-03-29,AMLSIM-592,AMLSIM-CLI-4,AMLSIM-CLI-362,30200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.315630315397533,0.00302,0,1,6,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.3882598819836463,9.0,526300.0
2026-03-30,AMLSIM-557,AMLSIM-CLI-4,AMLSIM-CLI-127,81700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.310821520675269,0.00817,0,1,0,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.03536945195736014,9.0,588200.0
2026-03-31,AMLSIM-411,AMLSIM-CLI-4,AMLSIM-CLI-1732,90900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.417526281205168,0.00909,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,0.02767116855219001,9.0,590100.0
2026-03-31,AMLSIM-418,AMLSIM-CLI-4,AMLSIM-CLI-174,59600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.995427631436174,0.00596,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.18680398600747516,10.0,649700.0
2026-03-31,AMLSIM-455,AMLSIM-CLI-4,AMLSIM-CLI-98,1485300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,14.211128003282058,0.14853,0,1,1,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,9.582436520564878,11.0,2135000.0
2026-03-31,AMLSIM-503,AMLSIM-CLI-4,AMLSIM-CLI-117,77200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.25416768929685,0.00772,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.06620453807616185,12.0,2212200.0
2026-04-01,AMLSIM-536,AMLSIM-CLI-4,AMLSIM-CLI-155,65400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.088292827848269,0.00654,0,1,2,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.14706098612101964,12.0,2269800.0
2026-04-02,AMLSIM-553,AMLSIM-CLI-4,AMLSIM-CLI-547,94800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.459535236710686,0.00948,0,1,3,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,0.05439490985515148,13.0,2364600.0
2026-04-04,AMLSIM-509,AMLSIM-CLI-4,AMLSIM-CLI-18,20600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.933094897288786,0.00206,0,1,5,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.45404139903708995,10.0,2052500.0
2026-04-04,AMLSIM-510,AMLSIM-CLI-4,AMLSIM-CLI-257,26400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.181157167204903,0.00264,0,1,5,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.4142983991506344,11.0,2078900.0
2026-04-04,AMLSIM-523,AMLSIM-CLI-4,AMLSIM-CLI-431,57900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.96648993456911,0.00579,0,1,5,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.1984527963190225,12.0,2136800.0
2026-04-05,AMLSIM-415,AMLSIM-CLI-4,AMLSIM-CLI-85,49300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.805699643800724,0.00493,0,1,6,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.2573820720127324,11.0,2109100.0
2026-04-08,AMLSIM-410,AMLSIM-CLI-4,AMLSIM-CLI-466,16300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.69898173460629,0.00163,0,1,2,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.4835060368839449,6.0,265300.0
2026-04-08,AMLSIM-563,AMLSIM-CLI-4,AMLSIM-CLI-60,73400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.203692838488003,0.00734,0,1,2,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.09224305524314995,7.0,338700.0
2026-04-09,AMLSIM-482,AMLSIM-CLI-4,AMLSIM-CLI-212,69100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.143324481431074,0.00691,0,1,3,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.12170769309000491,7.0,313000.0
2026-04-10,AMLSIM-453,AMLSIM-CLI-4,AMLSIM-CLI-2231,309700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.643362594887305,0.03097,0,1,4,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,1.5269415780619262,8.0,622700.0
2026-04-10,AMLSIM-459,AMLSIM-CLI-4,AMLSIM-CLI-47,61100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.020283511637867,0.00611,0,1,4,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.1765256239678746,9.0,683800.0
2026-04-13,AMLSIM-530,AMLSIM-CLI-4,AMLSIM-CLI-91,191100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.160557363077048,0.01911,0,1,0,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,0.7142657527975079,6.0,720700.0
2026-04-15,AMLSIM-556,AMLSIM-CLI-4,AMLSIM-CLI-363,17500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.770013301136158,0.00175,0,1,2,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.47528334725226445,5.0,648500.0
2026-04-16,AMLSIM-439,AMLSIM-CLI-4,AMLSIM-CLI-19,22600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.025749432069084,0.00226,0,1,3,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.4403369163176225,5.0,602000.0
2026-04-17,AMLSIM-413,AMLSIM-CLI-4,AMLSIM-CLI-108,101600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.528808656597766,0.01016,0,1,4,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,0.10099015110134073,4.0,332800.0
2026-04-17,AMLSIM-488,AMLSIM-CLI-4,AMLSIM-CLI-45,82900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.325402403776808,0.00829,0,1,4,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.027146762325679686,5.0,415700.0
2026-04-22,AMLSIM-549,AMLSIM-CLI-4,AMLSIM-CLI-129,56200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.936689829317784,0.00562,0,1,2,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.2101016066305698,4.0,263300.0
2026-04-24,AMLSIM-527,AMLSIM-CLI-4,AMLSIM-CLI-83,87500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.37940550085183,0.00875,0,1,4,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,0.0043735479290953885,2.0,143700.0
2026-04-24,AMLSIM-576,AMLSIM-CLI-4,AMLSIM-CLI-993,28700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.264687244346277,0.00287,0,1,4,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.3985382440232469,3.0,172400.0
2026-04-24,AMLSIM-599,AMLSIM-CLI-4,AMLSIM-CLI-76,33700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.425282789490705,0.00337,0,1,4,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.3642770372245783,4.0,206100.0
2026-04-26,AMLSIM-504,AMLSIM-CLI-4,AMLSIM-CLI-58,61900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.033291613631048,0.00619,0,1,6,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.17104383088008762,5.0,268000.0
2026-04-27,AMLSIM-444,AMLSIM-CLI-4,AMLSIM-CLI-82,5800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.665785595466064,0.00058,0,1,0,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.5554545711611488,6.0,273800.0
2026-04-27,AMLSIM-458,AMLSIM-CLI-4,AMLSIM-CLI-361,122300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.714240498256716,0.01223,0,1,0,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,0.24283154724782854,7.0,396100.0
2026-04-28,AMLSIM-522,AMLSIM-CLI-4,AMLSIM-CLI-319,74900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.223922520551032,0.00749,0,1,1,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.08196469320354938,8.0,471000.0
2026-04-28,AMLSIM-575,AMLSIM-CLI-4,AMLSIM-CLI-9348,48200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.783135046711445,0.00482,0,1,1,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.2649195375084395,9.0,519200.0
2026-04-29,AMLSIM-468,AMLSIM-CLI-4,AMLSIM-CLI-28,99800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.510933482289435,0.00998,0,1,2,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,0.08865611665382005,9.0,562800.0
2026-05-01,AMLSIM-495,AMLSIM-CLI-4,AMLSIM-CLI-135,37300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.526775414924009,0.00373,0,1,4,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.33960896832953696,7.0,450200.0
2026-05-04,AMLSIM-578,AMLSIM-CLI-4,AMLSIM-CLI-9934,33200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.410335274932896,0.00332,0,1,0,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.36770315790444513,5.0,293400.0
2026-05-04,AMLSIM-593,AMLSIM-CLI-4,AMLSIM-CLI-2262,15200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.62911649414402,0.00152,0,1,0,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.491043502379652,6.0,308600.0
2026-05-05,AMLSIM-437,AMLSIM-CLI-4,AMLSIM-CLI-54,36000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.491301994830229,0.0036,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.3485168820971908,5.0,221500.0
2026-05-06,AMLSIM-446,AMLSIM-CLI-4,AMLSIM-CLI-196,171100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.050009304398564,0.01711,0,1,2,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,0.5772209256028337,5.0,292800.0
2026-05-06,AMLSIM-466,AMLSIM-CLI-4,AMLSIM-CLI-55,23600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.069044362997353,0.00236,0,1,2,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.4334846749578888,6.0,316400.0
2026-05-08,AMLSIM-491,AMLSIM-CLI-4,AMLSIM-CLI-359,201600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.214045775484509,0.02016,0,1,4,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,0.7862142870747119,6.0,480700.0
2026-05-08,AMLSIM-505,AMLSIM-CLI-4,AMLSIM-CLI-826,65100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.083695189061785,0.00651,0,1,4,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.14911665852893977,7.0,545800.0
2026-05-09,AMLSIM-426,AMLSIM-CLI-4,AMLSIM-CLI-845,13700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.525224101853109,0.00137,0,1,5,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.5013218644192525,8.0,559500.0
2026-05-09,AMLSIM-496,AMLSIM-CLI-4,AMLSIM-CLI-92,34900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.460270761075149,0.00349,0,1,5,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.35605434759289784,9.0,594400.0
2026-05-10,AMLSIM-478,AMLSIM-CLI-4,AMLSIM-CLI-27,28700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.264687244346277,0.00287,0,1,6,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.3985382440232469,10.0,623100.0
2026-05-10,AMLSIM-550,AMLSIM-CLI-4,AMLSIM-CLI-1396,76700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.247670025080003,0.00767,0,1,6,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.0696306587560287,11.0,699800.0
2026-05-11,AMLSIM-545,AMLSIM-CLI-4,AMLSIM-CLI-10,88600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.391898423211194,0.00886,0,1,0,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,0.01191101342480247,10.0,740000.0
2026-05-12,AMLSIM-433,AMLSIM-CLI-4,AMLSIM-CLI-118,65700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.092869425057021,0.00657,0,1,1,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.14500531371309952,10.0,769700.0
2026-05-12,AMLSIM-476,AMLSIM-CLI-4,AMLSIM-CLI-280,2900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,7.972810784121404,0.00029,0,1,1,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5753260711043766,11.0,772600.0
2026-05-12,AMLSIM-500,AMLSIM-CLI-4,AMLSIM-CLI-44,12700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.44943600950432,0.00127,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5081741057789863,12.0,785300.0
2026-05-15,AMLSIM-435,AMLSIM-CLI-4,AMLSIM-CLI-10952,38900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.568775236216993,0.00389,0,1,4,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.328645382153963,9.0,362800.0
2026-05-15,AMLSIM-448,AMLSIM-CLI-4,AMLSIM-CLI-3107,13000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.472781556562168,0.0013,0,1,4,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5061184333710661,10.0,375800.0
2026-05-15,AMLSIM-565,AMLSIM-CLI-4,AMLSIM-CLI-125,156400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.9601785009348,0.01564,0,1,4,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,0.4764929776147481,11.0,532200.0
2026-05-16,AMLSIM-577,AMLSIM-CLI-4,AMLSIM-CLI-253,8200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.012011377036412,0.00082,0,1,5,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.539009191897788,10.0,491800.0
2026-05-17,AMLSIM-456,AMLSIM-CLI-4,AMLSIM-CLI-24,20700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.937937287265354,0.00207,0,1,6,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.45335617490111657,9.0,407100.0
2026-05-17,AMLSIM-546,AMLSIM-CLI-4,AMLSIM-CLI-13,30100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.31231367277647,0.00301,0,1,6,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.3889451061196197,10.0,437200.0
2026-05-18,AMLSIM-424,AMLSIM-CLI-4,AMLSIM-CLI-4477,45600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.727684925086583,0.00456,0,1,0,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.28273536504374713,10.0,394200.0
2026-05-18,AMLSIM-574,AMLSIM-CLI-4,AMLSIM-CLI-168,38100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.547995807489514,0.00381,0,1,0,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.33412717524174995,11.0,432300.0
2026-05-19,AMLSIM-419,AMLSIM-CLI-4,AMLSIM-CLI-59,45600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.727684925086583,0.00456,0,1,1,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.28273536504374713,9.0,396600.0
2026-05-20,AMLSIM-428,AMLSIM-CLI-4,AMLSIM-CLI-115,79000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.277215789596893,0.0079,0,1,2,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.05387050362864116,10.0,475600.0
2026-05-21,AMLSIM-409,AMLSIM-CLI-4,AMLSIM-CLI-35,320600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.677952638304316,0.03206,0,1,3,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,1.6016310088830237,11.0,796200.0
2026-05-21,AMLSIM-412,AMLSIM-CLI-4,AMLSIM-CLI-36,177900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.088982494773598,0.01779,0,1,3,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,0.623816166849023,12.0,974100.0
2026-05-21,AMLSIM-457,AMLSIM-CLI-4,AMLSIM-CLI-4994,30200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.315630315397533,0.00302,0,1,3,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.3882598819836463,13.0,1004300.0
2026-05-22,AMLSIM-561,AMLSIM-CLI-4,AMLSIM-CLI-348,227200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.333590367227897,0.02272,0,1,4,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,0.9616316658838949,11.0,1023200.0
2026-05-25,AMLSIM-511,AMLSIM-CLI-4,AMLSIM-CLI-170,44900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.712215345197256,0.00449,0,1,0,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.2875319339955607,7.0,925400.0
2026-05-25,AMLSIM-560,AMLSIM-CLI-4,AMLSIM-CLI-144,662700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.4040791870536,0.06627,0,1,0,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,3.9457827780479264,8.0,1588100.0
2026-05-26,AMLSIM-518,AMLSIM-CLI-4,AMLSIM-CLI-229,57500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.959557617938563,0.00575,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.20119369286291597,8.0,1600000.0
2026-05-26,AMLSIM-573,AMLSIM-CLI-4,AMLSIM-CLI-1665,218200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.293171935322027,0.02182,0,1,1,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,0.8999614936462915,9.0,1818200.0
2026-05-28,AMLSIM-514,AMLSIM-CLI-4,AMLSIM-CLI-760,43300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.675931008412125,0.00433,0,1,3,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.2984955201711347,6.0,1253800.0
2026-05-30,AMLSIM-469,AMLSIM-CLI-4,AMLSIM-CLI-6,5600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.630700432209832,0.00056,0,1,5,True,False,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5568250194330956,6.0,1032200.0
2026-05-31,AMLSIM-521,AMLSIM-CLI-4,AMLSIM-CLI-11535,9500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.15915233520675,0.00095,0,1,6,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5301012781301341,7.0,1041700.0
2026-05-31,AMLSIM-564,AMLSIM-CLI-4,AMLSIM-CLI-2729,222800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.314034275355535,0.02228,0,1,6,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,0.9314818039010666,8.0,1264500.0
2026-06-01,AMLSIM-429,AMLSIM-CLI-4,AMLSIM-CLI-30,6300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.748463629942055,0.00063,0,1,0,False,False,False,True,False,False,86861.73469387754,145936.64981431732,196,196,-0.552028450481282,7.0,563200.0
2026-06-03,AMLSIM-434,AMLSIM-CLI-4,AMLSIM-CLI-86,185400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.130276325842603,0.01854,0,1,2,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,0.6752079770470257,6.0,472900.0
2026-06-04,AMLSIM-441,AMLSIM-CLI-4,AMLSIM-CLI-4846,60800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.015361515187424,0.00608,0,1,3,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.17858129637579473,6.0,490400.0
2026-06-04,AMLSIM-524,AMLSIM-CLI-4,AMLSIM-CLI-336,67900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.125806040978839,0.00679,0,1,3,False,False,False,False,True,False,86861.73469387754,145936.64981431732,196,196,-0.12993038272168536,7.0,558300.0
2026-06-04,AMLSIM-586,AMLSIM-CLI-4,AMLSIM-CLI-90,97300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.485564545613576,0.00973,0,1,3,False,False,True,False,False,False,86861.73469387754,145936.64981431732,196,196,0.07152551325448576,8.0,655600.0
2026-06-05,AMLSIM-461,AMLSIM-CLI-4,AMLSIM-CLI-655,5300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.575650760987806,0.00053,0,1,4,False,True,False,False,False,False,86861.73469387754,145936.64981431732,196,196,-0.5588806918410157,9.0,660900.0
2026-06-07,AMLSIM-534,AMLSIM-CLI-4,AMLSIM-CLI-667,20200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.913487387114461,0.00202,0,1,6,False,False,False,False,False,True,86861.73469387754,145936.64981431732,196,196,-0.45678229558098343,7.0,443200.0
