transaction_id,client_id,compte_destination_id,date_transaction,montant_fcfa,type_transaction,is_risky,type_anomalie,source
AMLSIM-24282,AMLSIM-CLI-73,AMLSIM-CLI-4351,2026-04-30,16800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24283,AMLSIM-CLI-73,AMLSIM-CLI-54,2026-04-25,54200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24284,AMLSIM-CLI-73,AMLSIM-CLI-4158,2026-03-25,28400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24285,AMLSIM-CLI-73,AMLSIM-CLI-82,2026-02-18,234800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24286,AMLSIM-CLI-73,AMLSIM-CLI-187,2026-04-30,12000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24287,AMLSIM-CLI-73,AMLSIM-CLI-517,2026-07-20,149400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24288,AMLSIM-CLI-73,AMLSIM-CLI-87,2026-05-16,164900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24289,AMLSIM-CLI-73,AMLSIM-CLI-74,2026-03-18,74300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24291,AMLSIM-CLI-73,AMLSIM-CLI-71,2026-03-24,218800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24292,AMLSIM-CLI-73,AMLSIM-CLI-637,2026-06-23,35400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24293,AMLSIM-CLI-73,AMLSIM-CLI-2396,2026-06-06,40400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24295,AMLSIM-CLI-73,AMLSIM-CLI-141,2026-07-15,80100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24296,AMLSIM-CLI-73,AMLSIM-CLI-2687,2026-04-18,36700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24297,AMLSIM-CLI-73,AMLSIM-CLI-8,2026-03-30,5500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24298,AMLSIM-CLI-73,AMLSIM-CLI-1753,2026-06-05,12200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24299,AMLSIM-CLI-73,AMLSIM-CLI-551,2026-03-05,13400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24300,AMLSIM-CLI-73,AMLSIM-CLI-220,2026-02-19,108000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24302,AMLSIM-CLI-73,AMLSIM-CLI-267,2026-06-21,44800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24303,AMLSIM-CLI-73,AMLSIM-CLI-72,2026-07-19,98200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24304,AMLSIM-CLI-73,AMLSIM-CLI-1100,2026-02-12,117200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24305,AMLSIM-CLI-73,AMLSIM-CLI-314,2026-05-10,35800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24306,AMLSIM-CLI-73,AMLSIM-CLI-2211,2026-07-19,62000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24307,AMLSIM-CLI-74,AMLSIM-CLI-111,2026-06-30,11800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24308,AMLSIM-CLI-74,AMLSIM-CLI-16,2026-06-25,23400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24309,AMLSIM-CLI-74,AMLSIM-CLI-132,2026-04-08,34200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24310,AMLSIM-CLI-74,AMLSIM-CLI-30,2026-05-15,46300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24312,AMLSIM-CLI-74,AMLSIM-CLI-54,2026-06-25,10000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24313,AMLSIM-CLI-74,AMLSIM-CLI-26,2026-05-20,34700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24314,AMLSIM-CLI-74,AMLSIM-CLI-23,2026-02-11,19100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24315,AMLSIM-CLI-74,AMLSIM-CLI-7,2026-06-02,436400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24316,AMLSIM-CLI-74,AMLSIM-CLI-12,2026-03-24,49400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24317,AMLSIM-CLI-74,AMLSIM-CLI-10,2026-02-25,97400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24319,AMLSIM-CLI-74,AMLSIM-CLI-28,2026-05-31,97600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24320,AMLSIM-CLI-74,AMLSIM-CLI-3,2026-03-06,53300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24321,AMLSIM-CLI-74,AMLSIM-CLI-91,2026-03-30,70600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24322,AMLSIM-CLI-74,AMLSIM-CLI-38,2026-03-08,63400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24323,AMLSIM-CLI-74,AMLSIM-CLI-96,2026-06-19,63500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24324,AMLSIM-CLI-74,AMLSIM-CLI-221,2026-06-15,193300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24325,AMLSIM-CLI-74,AMLSIM-CLI-71,2026-03-23,47500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24326,AMLSIM-CLI-74,AMLSIM-CLI-49,2026-07-16,18300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24327,AMLSIM-CLI-74,AMLSIM-CLI-39,2026-06-27,101700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24328,AMLSIM-CLI-74,AMLSIM-CLI-1082,2026-02-19,14800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24329,AMLSIM-CLI-74,AMLSIM-CLI-15,2026-06-28,40000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24330,AMLSIM-CLI-74,AMLSIM-CLI-125,2026-05-08,27200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24331,AMLSIM-CLI-74,AMLSIM-CLI-43,2026-06-07,36000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24332,AMLSIM-CLI-74,AMLSIM-CLI-348,2026-05-06,77000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24333,AMLSIM-CLI-74,AMLSIM-CLI-55,2026-05-07,70000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24334,AMLSIM-CLI-74,AMLSIM-CLI-79,2026-02-11,36300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24335,AMLSIM-CLI-74,AMLSIM-CLI-48,2026-04-02,2200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24336,AMLSIM-CLI-74,AMLSIM-CLI-13,2026-07-15,24000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24337,AMLSIM-CLI-74,AMLSIM-CLI-750,2026-03-15,123200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24338,AMLSIM-CLI-74,AMLSIM-CLI-19,2026-07-15,82300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24339,AMLSIM-CLI-74,AMLSIM-CLI-134,2026-07-12,9800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24340,AMLSIM-CLI-74,AMLSIM-CLI-86,2026-06-30,11000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24341,AMLSIM-CLI-74,AMLSIM-CLI-44,2026-05-11,26900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24343,AMLSIM-CLI-74,AMLSIM-CLI-291,2026-07-19,6900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24344,AMLSIM-CLI-74,AMLSIM-CLI-386,2026-03-24,12600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24345,AMLSIM-CLI-74,AMLSIM-CLI-135,2026-03-29,55200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24346,AMLSIM-CLI-74,AMLSIM-CLI-283,2026-04-12,69400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24347,AMLSIM-CLI-74,AMLSIM-CLI-27,2026-03-21,38700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24348,AMLSIM-CLI-74,AMLSIM-CLI-60,2026-02-26,38700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24349,AMLSIM-CLI-74,AMLSIM-CLI-1443,2026-03-29,27800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24350,AMLSIM-CLI-74,AMLSIM-CLI-22,2026-03-23,21800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24351,AMLSIM-CLI-74,AMLSIM-CLI-279,2026-07-05,94600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24352,AMLSIM-CLI-74,AMLSIM-CLI-24,2026-06-04,103200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24353,AMLSIM-CLI-74,AMLSIM-CLI-64,2026-06-11,37300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24354,AMLSIM-CLI-74,AMLSIM-CLI-4,2026-05-22,13000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24355,AMLSIM-CLI-74,AMLSIM-CLI-31,2026-06-08,21900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24356,AMLSIM-CLI-74,AMLSIM-CLI-139,2026-05-18,41300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24357,AMLSIM-CLI-74,AMLSIM-CLI-442,2026-07-28,37200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24358,AMLSIM-CLI-74,AMLSIM-CLI-1231,2026-04-17,84400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24359,AMLSIM-CLI-74,AMLSIM-CLI-9,2026-07-09,20700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24360,AMLSIM-CLI-74,AMLSIM-CLI-42,2026-06-10,73500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24361,AMLSIM-CLI-74,AMLSIM-CLI-121,2026-05-22,42600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24362,AMLSIM-CLI-74,AMLSIM-CLI-163,2026-07-02,412800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24363,AMLSIM-CLI-74,AMLSIM-CLI-868,2026-03-10,40300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24364,AMLSIM-CLI-74,AMLSIM-CLI-32,2026-07-31,23000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24365,AMLSIM-CLI-74,AMLSIM-CLI-259,2026-04-23,182200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24366,AMLSIM-CLI-74,AMLSIM-CLI-29,2026-03-03,37300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24367,AMLSIM-CLI-74,AMLSIM-CLI-553,2026-07-01,69300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24368,AMLSIM-CLI-74,AMLSIM-CLI-67,2026-05-04,7700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24369,AMLSIM-CLI-74,AMLSIM-CLI-52,2026-05-16,136600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24370,AMLSIM-CLI-74,AMLSIM-CLI-97,2026-07-17,21900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24371,AMLSIM-CLI-74,AMLSIM-CLI-51,2026-04-18,14400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24372,AMLSIM-CLI-74,AMLSIM-CLI-232,2026-05-25,108700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24373,AMLSIM-CLI-74,AMLSIM-CLI-594,2026-04-21,19900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24374,AMLSIM-CLI-74,AMLSIM-CLI-1364,2026-02-22,17100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24376,AMLSIM-CLI-74,AMLSIM-CLI-107,2026-06-16,12500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24377,AMLSIM-CLI-74,AMLSIM-CLI-269,2026-07-14,27000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24379,AMLSIM-CLI-74,AMLSIM-CLI-4982,2026-02-13,19900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24380,AMLSIM-CLI-74,AMLSIM-CLI-443,2026-05-23,93600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24381,AMLSIM-CLI-74,AMLSIM-CLI-8,2026-05-21,21300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24382,AMLSIM-CLI-74,AMLSIM-CLI-4991,2026-07-01,25300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24383,AMLSIM-CLI-74,AMLSIM-CLI-156,2026-03-27,23300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24384,AMLSIM-CLI-74,AMLSIM-CLI-58,2026-04-02,76700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24385,AMLSIM-CLI-74,AMLSIM-CLI-179,2026-02-09,103400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24386,AMLSIM-CLI-74,AMLSIM-CLI-61,2026-03-13,42000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24387,AMLSIM-CLI-74,AMLSIM-CLI-143,2026-04-10,40000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24388,AMLSIM-CLI-74,AMLSIM-CLI-14,2026-05-09,48100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24389,AMLSIM-CLI-74,AMLSIM-CLI-45,2026-06-13,52400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24390,AMLSIM-CLI-74,AMLSIM-CLI-414,2026-04-01,84600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24393,AMLSIM-CLI-74,AMLSIM-CLI-297,2026-07-06,78800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24394,AMLSIM-CLI-74,AMLSIM-CLI-244,2026-06-14,2100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24395,AMLSIM-CLI-74,AMLSIM-CLI-17,2026-03-03,16000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24396,AMLSIM-CLI-74,AMLSIM-CLI-294,2026-07-20,5800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24397,AMLSIM-CLI-74,AMLSIM-CLI-256,2026-03-08,56500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24398,AMLSIM-CLI-74,AMLSIM-CLI-3157,2026-03-03,11900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24399,AMLSIM-CLI-74,AMLSIM-CLI-109,2026-03-22,67500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24400,AMLSIM-CLI-74,AMLSIM-CLI-69,2026-04-23,51800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24402,AMLSIM-CLI-74,AMLSIM-CLI-157,2026-04-14,39900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24403,AMLSIM-CLI-74,AMLSIM-CLI-1220,2026-02-19,32600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24404,AMLSIM-CLI-74,AMLSIM-CLI-1265,2026-06-15,100500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24405,AMLSIM-CLI-74,AMLSIM-CLI-25,2026-04-06,73100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24406,AMLSIM-CLI-74,AMLSIM-CLI-214,2026-06-15,14800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24407,AMLSIM-CLI-74,AMLSIM-CLI-450,2026-05-06,53800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24408,AMLSIM-CLI-74,AMLSIM-CLI-76,2026-04-03,46400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24409,AMLSIM-CLI-74,AMLSIM-CLI-57,2026-07-18,141000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24410,AMLSIM-CLI-74,AMLSIM-CLI-2656,2026-05-06,166600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24411,AMLSIM-CLI-74,AMLSIM-CLI-970,2026-06-10,43400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24412,AMLSIM-CLI-74,AMLSIM-CLI-6,2026-07-31,373000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24413,AMLSIM-CLI-74,AMLSIM-CLI-696,2026-04-06,19900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24414,AMLSIM-CLI-74,AMLSIM-CLI-1932,2026-03-09,9400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24415,AMLSIM-CLI-74,AMLSIM-CLI-166,2026-02-23,189500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24416,AMLSIM-CLI-74,AMLSIM-CLI-40,2026-02-25,17500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24417,AMLSIM-CLI-74,AMLSIM-CLI-72,2026-03-26,9800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24418,AMLSIM-CLI-74,AMLSIM-CLI-169,2026-03-20,18700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24420,AMLSIM-CLI-74,AMLSIM-CLI-211,2026-05-25,25100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24421,AMLSIM-CLI-74,AMLSIM-CLI-56,2026-04-30,6200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24422,AMLSIM-CLI-74,AMLSIM-CLI-1750,2026-02-25,30800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24424,AMLSIM-CLI-74,AMLSIM-CLI-1041,2026-04-24,22800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24425,AMLSIM-CLI-74,AMLSIM-CLI-4771,2026-06-17,45200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24426,AMLSIM-CLI-74,AMLSIM-CLI-20,2026-05-26,3900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24427,AMLSIM-CLI-74,AMLSIM-CLI-34,2026-07-10,33400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24429,AMLSIM-CLI-74,AMLSIM-CLI-18,2026-06-17,476600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24430,AMLSIM-CLI-74,AMLSIM-CLI-47,2026-05-06,115900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24432,AMLSIM-CLI-74,AMLSIM-CLI-194,2026-03-02,10600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24434,AMLSIM-CLI-74,AMLSIM-CLI-168,2026-02-15,20100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24435,AMLSIM-CLI-74,AMLSIM-CLI-661,2026-02-16,26100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24436,AMLSIM-CLI-74,AMLSIM-CLI-1525,2026-05-20,181300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24437,AMLSIM-CLI-74,AMLSIM-CLI-220,2026-04-06,31300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24438,AMLSIM-CLI-74,AMLSIM-CLI-204,2026-03-10,26700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24440,AMLSIM-CLI-74,AMLSIM-CLI-80,2026-04-16,12100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24442,AMLSIM-CLI-74,AMLSIM-CLI-436,2026-07-07,26900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24443,AMLSIM-CLI-74,AMLSIM-CLI-65,2026-07-31,30300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24444,AMLSIM-CLI-74,AMLSIM-CLI-50,2026-03-22,49500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24445,AMLSIM-CLI-74,AMLSIM-CLI-906,2026-07-06,17800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24446,AMLSIM-CLI-74,AMLSIM-CLI-487,2026-05-30,12300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24447,AMLSIM-CLI-74,AMLSIM-CLI-59,2026-06-17,12000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24448,AMLSIM-CLI-74,AMLSIM-CLI-93,2026-05-13,119900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24449,AMLSIM-CLI-74,AMLSIM-CLI-2645,2026-03-18,144200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24450,AMLSIM-CLI-74,AMLSIM-CLI-63,2026-05-24,122300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24453,AMLSIM-CLI-74,AMLSIM-CLI-5,2026-03-08,27200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24454,AMLSIM-CLI-74,AMLSIM-CLI-100,2026-06-14,114600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24455,AMLSIM-CLI-74,AMLSIM-CLI-87,2026-06-16,96700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24456,AMLSIM-CLI-74,AMLSIM-CLI-119,2026-06-12,65200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24458,AMLSIM-CLI-74,AMLSIM-CLI-1488,2026-04-06,29500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24459,AMLSIM-CLI-74,AMLSIM-CLI-37,2026-05-02,65200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24460,AMLSIM-CLI-74,AMLSIM-CLI-153,2026-07-05,10900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24461,AMLSIM-CLI-74,AMLSIM-CLI-2725,2026-05-05,102200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24462,AMLSIM-CLI-74,AMLSIM-CLI-240,2026-03-21,4900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
AMLSIM-24463,AMLSIM-CLI-74,AMLSIM-CLI-2657,2026-04-02,29700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE
