date_transaction,transaction_id,client_id,compte_destination_id,montant_fcfa,type_transaction,is_risky,type_anomalie,source,montant_log,ratio_seuil,proche_seuil,a_destinataire,jour_semaine,type_decaissement_credit,type_depot,type_remboursement_credit,type_retrait,type_transfert_entrant,type_transfert_sortant,out_degree,in_degree,montant_moyen_client,montant_std_client,nb_transactions_client,nb_destinataires_distincts_client,montant_zscore,nb_transactions_7j,montant_cumule_7j
2026-05-27,AMLSIM-13275,AMLSIM-CLI-33,AMLSIM-CLI-59,70600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.16479958768697,0.00706,0,1,2,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.13759829109471602,18.0,1360600.0
2026-05-27,AMLSIM-13299,AMLSIM-CLI-33,AMLSIM-CLI-125,157700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.968456114085114,0.01577,0,1,2,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.5177902072928522,19.0,1518300.0
2026-05-28,AMLSIM-13223,AMLSIM-CLI-33,AMLSIM-CLI-50,110300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.610968271383634,0.01103,0,1,3,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,0.16112643205093793,17.0,1335800.0
2026-05-29,AMLSIM-13152,AMLSIM-CLI-33,AMLSIM-CLI-25,42700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.661977618146238,0.00427,0,1,4,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3475332980409061,16.0,1246300.0
2026-05-29,AMLSIM-13320,AMLSIM-CLI-33,AMLSIM-CLI-308,29300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.285376924115587,0.00293,0,1,4,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.44836229779283965,17.0,1275600.0
2026-05-29,AMLSIM-13371,AMLSIM-CLI-33,AMLSIM-CLI-177,74000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.211833885608513,0.0074,0,1,4,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.11201481354571796,18.0,1349600.0
2026-05-29,AMLSIM-13374,AMLSIM-CLI-33,AMLSIM-CLI-66,49100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.801634680173994,0.00491,0,1,4,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.2993761638310274,19.0,1398700.0
2026-05-30,AMLSIM-13252,AMLSIM-CLI-33,AMLSIM-CLI-577,4100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.31898612539206,0.00041,0,1,5,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6379810137442371,19.0,1368500.0
2026-05-30,AMLSIM-13419,AMLSIM-CLI-33,AMLSIM-CLI-4176,27000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.203629181337648,0.0027,0,1,5,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.46566876789951483,20.0,1395500.0
2026-05-31,AMLSIM-13184,AMLSIM-CLI-33,AMLSIM-CLI-37,142300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.86569981146014,0.01423,0,1,6,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.40191210310033154,20.0,1480800.0
2026-05-31,AMLSIM-13271,AMLSIM-CLI-33,AMLSIM-CLI-586,10800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.287394001418473,0.00108,0,1,6,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5875665138682704,21.0,1491600.0
2026-05-31,AMLSIM-13283,AMLSIM-CLI-33,AMLSIM-CLI-470,32700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.39516093745751,0.00327,0,1,6,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.4227788202438416,22.0,1524300.0
2026-06-01,AMLSIM-13360,AMLSIM-CLI-33,AMLSIM-CLI-154,514200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.150369518580607,0.05142,0,1,0,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,3.200293073827503,18.0,1554300.0
2026-06-02,AMLSIM-13341,AMLSIM-CLI-33,AMLSIM-CLI-751,175900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.077676615757813,0.01759,0,1,1,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.6547370577021948,16.0,1561100.0
2026-06-02,AMLSIM-13429,AMLSIM-CLI-33,AMLSIM-CLI-278,27700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.229223792606835,0.00277,0,1,1,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.46040158134530934,17.0,1588800.0
2026-06-02,AMLSIM-13442,AMLSIM-CLI-33,AMLSIM-CLI-562,107400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.58432477200052,0.01074,0,1,1,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,0.13930523061208663,18.0,1696200.0
2026-06-03,AMLSIM-13210,AMLSIM-CLI-33,AMLSIM-CLI-436,37100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.521399202410167,0.00371,0,1,2,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.38967079047455,15.0,1384600.0
2026-06-03,AMLSIM-13235,AMLSIM-CLI-33,AMLSIM-CLI-160,38900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.568775236216993,0.00389,0,1,2,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3761265964780216,16.0,1423500.0
2026-06-04,AMLSIM-13247,AMLSIM-CLI-33,AMLSIM-CLI-380,130300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.77760243768057,0.01303,0,1,3,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.31161747645680893,16.0,1443500.0
2026-06-04,AMLSIM-13347,AMLSIM-CLI-33,AMLSIM-CLI-419,266200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.492006941510096,0.02662,0,1,3,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,1.3342041231947024,17.0,1709700.0
2026-06-05,AMLSIM-13321,AMLSIM-CLI-33,AMLSIM-CLI-1112,80400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.294781892900653,0.00804,0,1,4,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.06385767933583923,14.0,1595000.0
2026-06-05,AMLSIM-13344,AMLSIM-CLI-33,AMLSIM-CLI-498,68700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.13751903414526,0.00687,0,1,4,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.15189494031327377,15.0,1663700.0
2026-06-06,AMLSIM-13169,AMLSIM-CLI-33,AMLSIM-CLI-136,60900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.017004873924424,0.00609,0,1,5,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.21058644763156348,14.0,1693500.0
2026-06-07,AMLSIM-13166,AMLSIM-CLI-33,AMLSIM-CLI-140,75100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.226589153242802,0.00751,0,1,6,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.10373780610339504,12.0,1582800.0
2026-06-07,AMLSIM-13292,AMLSIM-CLI-33,AMLSIM-CLI-190,54400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.904137815028022,0.00544,0,1,6,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.2594960370634716,13.0,1637200.0
2026-06-07,AMLSIM-13372,AMLSIM-CLI-33,AMLSIM-CLI-448,7100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.867990898182093,0.00071,0,1,6,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6154073570833565,14.0,1644300.0
2026-06-07,AMLSIM-13421,AMLSIM-CLI-33,AMLSIM-CLI-415,451100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.0194465401974,0.04511,0,1,6,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,2.72549382872698,15.0,2095400.0
2026-06-08,AMLSIM-13239,AMLSIM-CLI-33,AMLSIM-CLI-60,416400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.93940401725705,0.04164,0,1,0,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,2.4643918666827935,15.0,1997600.0
2026-06-08,AMLSIM-13243,AMLSIM-CLI-33,AMLSIM-CLI-55,21000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.952325334619427,0.0021,0,1,0,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5108160812212762,16.0,2018600.0
2026-06-08,AMLSIM-13388,AMLSIM-CLI-33,AMLSIM-CLI-615,458500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.03571775170136,0.04585,0,1,0,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,2.7811755151571522,17.0,2477100.0
2026-06-09,AMLSIM-13120,AMLSIM-CLI-33,AMLSIM-CLI-226,547800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,13.213667361293203,0.05478,0,1,1,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,3.4531180284293663,15.0,2713900.0
2026-06-09,AMLSIM-13196,AMLSIM-CLI-33,AMLSIM-CLI-818,75900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.237185138527495,0.00759,0,1,1,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.09771816432716021,16.0,2789800.0
2026-06-11,AMLSIM-13129,AMLSIM-CLI-33,AMLSIM-CLI-14,39300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.579005242826247,0.00393,0,1,3,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3731167755899042,13.0,2356600.0
2026-06-11,AMLSIM-13211,AMLSIM-CLI-33,AMLSIM-CLI-297,107400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.58432477200052,0.01074,0,1,3,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.13930523061208663,14.0,2464000.0
2026-06-12,AMLSIM-13149,AMLSIM-CLI-33,AMLSIM-CLI-43,49200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.803669227477098,0.00492,0,1,4,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.298623708608998,13.0,2364100.0
2026-06-13,AMLSIM-13095,AMLSIM-CLI-33,AMLSIM-CLI-24,9400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.148571345578551,0.00094,0,1,5,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5981008869766813,13.0,2312600.0
2026-06-13,AMLSIM-13435,AMLSIM-CLI-33,AMLSIM-CLI-403,12600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.441531454869693,0.00126,0,1,5,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.574022319871742,14.0,2325200.0
2026-06-13,AMLSIM-13501,AMLSIM-CLI-33,AMLSIM-CLI-503,73800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.209127560632263,0.00738,0,1,5,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.11351972398977667,15.0,2399000.0
2026-06-14,AMLSIM-13197,AMLSIM-CLI-33,AMLSIM-CLI-1901,219900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.300932724054114,0.02199,0,1,6,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.9858173553951111,12.0,2031200.0
2026-06-14,AMLSIM-13319,AMLSIM-CLI-33,AMLSIM-CLI-443,5800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.665785595466064,0.00058,0,1,6,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6251892749697381,13.0,2037000.0
2026-06-14,AMLSIM-13366,AMLSIM-CLI-33,AMLSIM-CLI-116,22700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.030164255362632,0.00227,0,1,6,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.4980243424467771,14.0,2059700.0
2026-06-15,AMLSIM-13159,AMLSIM-CLI-33,AMLSIM-CLI-162,115200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.654433707761807,0.01152,0,1,0,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.19799673793037634,12.0,1279000.0
2026-06-15,AMLSIM-13439,AMLSIM-CLI-33,AMLSIM-CLI-188,17900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.792611856190192,0.00179,0,1,0,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5341421931041862,13.0,1296900.0
2026-06-15,AMLSIM-13497,AMLSIM-CLI-33,AMLSIM-CLI-1185,45800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.732061203925053,0.00458,0,1,0,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3242071861579961,14.0,1342700.0
2026-06-17,AMLSIM-13130,AMLSIM-CLI-33,AMLSIM-CLI-76,42600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.659633006160352,0.00426,0,1,2,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3482857532629354,13.0,761600.0
2026-06-17,AMLSIM-13401,AMLSIM-CLI-33,AMLSIM-CLI-494,76600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.246365410473757,0.00766,0,1,2,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.09245097777295473,14.0,838200.0
2026-06-18,AMLSIM-13270,AMLSIM-CLI-33,AMLSIM-CLI-394,203600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.223917475237798,0.02036,0,1,3,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.8631671542043262,13.0,895100.0
2026-06-19,AMLSIM-13290,AMLSIM-CLI-33,AMLSIM-CLI-141,80200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.2922912626048,0.00802,0,1,4,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.06536258977989794,13.0,926100.0
2026-06-20,AMLSIM-13142,AMLSIM-CLI-33,AMLSIM-CLI-81,293200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.588613659630019,0.02932,0,1,5,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,1.5373670331426283,11.0,1123500.0
2026-06-20,AMLSIM-13431,AMLSIM-CLI-33,AMLSIM-CLI-965,74000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.211833885608513,0.0074,0,1,5,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.11201481354571796,12.0,1197500.0
2026-06-21,AMLSIM-13164,AMLSIM-CLI-33,AMLSIM-CLI-88,17900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.792611856190192,0.00179,0,1,6,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5341421931041862,10.0,967000.0
2026-06-23,AMLSIM-13114,AMLSIM-CLI-33,AMLSIM-CLI-20,104900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.560772327227417,0.01049,0,1,1,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,0.12049385006135276,8.0,893000.0
2026-06-23,AMLSIM-13143,AMLSIM-CLI-33,AMLSIM-CLI-86,24900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.122663242288953,0.00249,0,1,1,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.4814703275621313,9.0,917900.0
2026-06-24,AMLSIM-13242,AMLSIM-CLI-33,AMLSIM-CLI-396,178900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.094587859196112,0.01789,0,1,2,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.6773107143630756,8.0,977600.0
2026-06-25,AMLSIM-13126,AMLSIM-CLI-33,AMLSIM-CLI-28,42700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.661977618146238,0.00427,0,1,3,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3475332980409061,8.0,816700.0
2026-06-25,AMLSIM-13426,AMLSIM-CLI-33,AMLSIM-CLI-2218,6000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.699681400989514,0.0006,0,1,3,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6236843645256794,9.0,822700.0
2026-06-26,AMLSIM-13416,AMLSIM-CLI-33,AMLSIM-CLI-164,50300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.825780236605917,0.00503,0,1,4,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.2903467011666751,9.0,792800.0
2026-06-27,AMLSIM-13246,AMLSIM-CLI-33,AMLSIM-CLI-100,86400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.366754528799243,0.00864,0,1,5,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.01871036601407793,8.0,512000.0
2026-06-27,AMLSIM-13258,AMLSIM-CLI-33,AMLSIM-CLI-228,49200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.803669227477098,0.00492,0,1,5,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.298623708608998,9.0,561200.0
2026-06-27,AMLSIM-13481,AMLSIM-CLI-33,AMLSIM-CLI-408,54200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.900454637442037,0.00542,0,1,5,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.2610009475075303,10.0,615400.0
2026-06-28,AMLSIM-13135,AMLSIM-CLI-33,AMLSIM-CLI-85,17500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.770013301136158,0.00175,0,1,6,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5371520139923036,10.0,615000.0
2026-06-28,AMLSIM-13437,AMLSIM-CLI-33,AMLSIM-CLI-255,7000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.853808274977197,0.0007,0,1,6,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6161598123053859,11.0,622000.0
2026-06-29,AMLSIM-13310,AMLSIM-CLI-33,AMLSIM-CLI-204,16900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.735128070758227,0.00169,0,1,0,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5416667453244797,12.0,638900.0
2026-06-30,AMLSIM-13106,AMLSIM-CLI-33,AMLSIM-CLI-30,59600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.995427631436174,0.00596,0,1,1,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.2203683655179451,11.0,568700.0
2026-06-30,AMLSIM-13213,AMLSIM-CLI-33,AMLSIM-CLI-2756,68700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.13751903414526,0.00687,0,1,1,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.15189494031327377,12.0,637400.0
2026-06-30,AMLSIM-13273,AMLSIM-CLI-33,AMLSIM-CLI-227,130300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.77760243768057,0.01303,0,1,1,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.31161747645680893,13.0,767700.0
2026-06-30,AMLSIM-13404,AMLSIM-CLI-33,AMLSIM-CLI-480,213900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.273268570141383,0.02139,0,1,1,False,False,False,False,False,True,365,418.0,88886.57534246576,132897.27364119052,365,365,0.9406700420733498,14.0,981600.0
2026-07-01,AMLSIM-13153,AMLSIM-CLI-33,AMLSIM-CLI-56,165600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.017336559562407,0.01656,0,1,2,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.5772341698331713,14.0,968300.0
2026-07-01,AMLSIM-13198,AMLSIM-CLI-33,AMLSIM-CLI-300,63500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.05881093278828,0.00635,0,1,2,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.19102261185880023,15.0,1031800.0
2026-07-01,AMLSIM-13427,AMLSIM-CLI-33,AMLSIM-CLI-758,159300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.978550773342342,0.01593,0,1,2,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.5298294908453219,16.0,1191100.0
2026-07-02,AMLSIM-13146,AMLSIM-CLI-33,AMLSIM-CLI-22,2100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,7.650168700845001,0.00021,0,1,3,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6530301181848243,15.0,1144500.0
2026-07-02,AMLSIM-13473,AMLSIM-CLI-33,AMLSIM-CLI-1069,9700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.179984251961283,0.00097,0,1,3,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5958435213105933,16.0,1154200.0
2026-07-02,AMLSIM-13474,AMLSIM-CLI-33,AMLSIM-CLI-196,39300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.579005242826247,0.00393,0,1,3,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.3731167755899042,17.0,1193500.0
2026-07-02,AMLSIM-13510,AMLSIM-CLI-33,AMLSIM-CLI-520,117000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.669937760751914,0.0117,0,1,3,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.21154093192690474,18.0,1310500.0
2026-07-03,AMLSIM-13244,AMLSIM-CLI-33,AMLSIM-CLI-476,82900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.325402403776808,0.00829,0,1,4,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.045046298785105354,18.0,1343100.0
2026-07-04,AMLSIM-13295,AMLSIM-CLI-33,AMLSIM-CLI-114,324400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.6897356838327,0.03244,0,1,5,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,1.772133062415787,16.0,1477700.0
2026-07-05,AMLSIM-13306,AMLSIM-CLI-33,AMLSIM-CLI-1071,20400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.923339198238729,0.00204,0,1,6,False,False,True,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5153308125534523,15.0,1473600.0
2026-07-05,AMLSIM-13351,AMLSIM-CLI-33,AMLSIM-CLI-1821,27400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.21833478806055,0.00274,0,1,6,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.4626589470113974,16.0,1501000.0
2026-07-06,AMLSIM-13314,AMLSIM-CLI-33,AMLSIM-CLI-275,7500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,8.922791623969637,0.00075,0,1,0,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.6123975361952391,16.0,1491600.0
2026-07-06,AMLSIM-13483,AMLSIM-CLI-33,AMLSIM-CLI-650,123200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,11.72157244693173,0.01232,0,1,0,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.2581931556927247,17.0,1614800.0
2026-07-07,AMLSIM-13415,AMLSIM-CLI-33,AMLSIM-CLI-710,177300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,12.085604132204319,0.01773,0,1,1,False,True,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,0.6652714308106058,14.0,1319600.0
2026-07-08,AMLSIM-13190,AMLSIM-CLI-33,AMLSIM-CLI-1591,37100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,10.521399202410167,0.00371,0,1,2,False,False,False,True,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.38967079047455,12.0,968300.0
2026-07-08,AMLSIM-13362,AMLSIM-CLI-33,AMLSIM-CLI-630,15600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.65509029374725,0.00156,0,1,2,False,False,False,False,True,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5514486632108613,13.0,983900.0
2026-07-08,AMLSIM-13391,AMLSIM-CLI-33,AMLSIM-CLI-1624,17800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,9.787009914477434,0.00178,0,1,2,True,False,False,False,False,False,365,418.0,88886.57534246576,132897.27364119052,365,365,-0.5348946483262155,14.0,1001700.0
