alertID,reason,accountID,isMain,isSAR,modelID,minAmount,maxAmount,startStep,endStep,scheduleID,bankID
249,fan_out,949,false,true,1,160.00,160.00,409,423,2,bank
249,fan_out,6330,false,true,1,160.00,160.00,409,423,2,bank
249,fan_out,6792,false,true,1,160.00,160.00,409,423,2,bank
249,fan_out,9229,false,true,1,160.00,160.00,409,423,2,bank
249,fan_out,11458,false,true,1,160.00,160.00,409,423,2,bank
249,fan_out,5597,false,true,1,160.00,160.00,409,423,2,bank
249,fan_out,11868,false,true,1,160.00,160.00,409,423,2,bank
250,fan_out,160,true,true,1,170.00,170.00,331,345,2,bank
250,fan_out,5587,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,11294,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,2462,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,7206,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,6127,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,10189,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,10794,false,true,1,170.00,170.00,331,345,2,bank
250,fan_out,10130,false,true,1,170.00,170.00,331,345,2,bank
251,fan_out,582,true,true,1,170.00,170.00,51,57,2,bank
251,fan_out,663,false,true,1,170.00,170.00,51,57,2,bank
251,fan_out,10404,false,true,1,170.00,170.00,51,57,2,bank
251,fan_out,10446,false,true,1,170.00,170.00,51,57,2,bank
251,fan_out,2825,false,true,1,170.00,170.00,51,57,2,bank
252,fan_out,3,true,true,1,180.00,180.00,647,653,2,bank
252,fan_out,11433,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,3637,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,11586,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,4643,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,11299,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,3014,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,3507,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,2496,false,true,1,180.00,180.00,647,653,2,bank
252,fan_out,3244,false,true,1,180.00,180.00,647,653,2,bank
253,fan_out,649,true,true,1,120.00,120.00,107,114,2,bank
253,fan_out,4615,false,true,1,120.00,120.00,107,114,2,bank
253,fan_out,10856,false,true,1,120.00,120.00,107,114,2,bank
253,fan_out,8708,false,true,1,120.00,120.00,107,114,2,bank
253,fan_out,5108,false,true,1,120.00,120.00,107,114,2,bank
253,fan_out,662,false,true,1,120.00,120.00,107,114,2,bank
253,fan_out,10328,false,true,1,120.00,120.00,107,114,2,bank
254,fan_out,610,true,true,1,170.00,170.00,481,498,2,bank
254,fan_out,855,false,true,1,170.00,170.00,481,498,2,bank
254,fan_out,6290,false,true,1,170.00,170.00,481,498,2,bank
254,fan_out,4343,false,true,1,170.00,170.00,481,498,2,bank
254,fan_out,8940,false,true,1,170.00,170.00,481,498,2,bank
254,fan_out,4998,false,true,1,170.00,170.00,481,498,2,bank
254,fan_out,7216,false,true,1,170.00,170.00,481,498,2,bank
255,fan_out,548,true,true,1,130.00,130.00,289,302,2,bank
255,fan_out,10619,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,2992,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,4076,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,11396,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,10585,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,7268,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,6178,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,5533,false,true,1,130.00,130.00,289,302,2,bank
255,fan_out,7670,false,true,1,130.00,130.00,289,302,2,bank
256,fan_out,1104,true,true,1,190.00,190.00,516,535,2,bank
256,fan_out,11018,false,true,1,190.00,190.00,516,535,2,bank
256,fan_out,9521,false,true,1,190.00,190.00,516,535,2,bank
256,fan_out,3546,false,true,1,190.00,190.00,516,535,2,bank
256,fan_out,9004,false,true,1,190.00,190.00,516,535,2,bank
257,fan_out,75,true,true,1,170.00,170.00,260,264,2,bank
257,fan_out,6444,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,3287,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,8972,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,1722,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,5581,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,4655,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,4860,false,true,1,170.00,170.00,260,264,2,bank
257,fan_out,2787,false,true,1,170.00,170.00,260,264,2,bank
258,fan_out,307,true,true,1,120.00,120.00,625,629,2,bank
258,fan_out,6120,false,true,1,120.00,120.00,625,629,2,bank
258,fan_out,11836,false,true,1,120.00,120.00,625,629,2,bank
258,fan_out,3310,false,true,1,120.00,120.00,625,629,2,bank
258,fan_out,2695,false,true,1,120.00,120.00,625,629,2,bank
258,fan_out,5199,false,true,1,120.00,120.00,625,629,2,bank
258,fan_out,6437,false,true,1,120.00,120.00,625,629,2,bank
259,fan_out,266,true,true,1,140.00,140.00,539,545,2,bank
259,fan_out,10587,false,true,1,140.00,140.00,539,545,2,bank
259,fan_out,7408,false,true,1,140.00,140.00,539,545,2,bank
259,fan_out,7930,false,true,1,140.00,140.00,539,545,2,bank
259,fan_out,5684,false,true,1,140.00,140.00,539,545,2,bank
260,fan_out,648,true,true,1,130.00,130.00,463,481,2,bank
260,fan_out,4594,false,true,1,130.00,130.00,463,481,2,bank
260,fan_out,1437,false,true,1,130.00,130.00,463,481,2,bank
260,fan_out,8615,false,true,1,130.00,130.00,463,481,2,bank
260,fan_out,8653,false,true,1,130.00,130.00,463,481,2,bank
261,fan_out,98,true,true,1,180.00,180.00,399,416,2,bank
261,fan_out,1729,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,7678,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,5824,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,4553,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,8358,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,1485,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,2485,false,true,1,180.00,180.00,399,416,2,bank
261,fan_out,3074,false,true,1,180.00,180.00,399,416,2,bank
262,fan_out,660,true,true,1,110.00,110.00,243,247,2,bank
262,fan_out,851,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,4874,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,5620,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,7308,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,7798,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,4695,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,762,false,true,1,110.00,110.00,243,247,2,bank
262,fan_out,8627,false,true,1,110.00,110.00,243,247,2,bank
263,fan_out,733,true,true,1,180.00,180.00,474,490,2,bank
263,fan_out,10576,false,true,1,180.00,180.00,474,490,2,bank
263,fan_out,512,false,true,1,180.00,180.00,474,490,2,bank
263,fan_out,3001,false,true,1,180.00,180.00,474,490,2,bank
263,fan_out,10336,false,true,1,180.00,180.00,474,490,2,bank
263,fan_out,7300,false,true,1,180.00,180.00,474,490,2,bank
264,fan_out,320,true,true,1,140.00,140.00,73,90,2,bank
264,fan_out,7720,false,true,1,140.00,140.00,73,90,2,bank
264,fan_out,5672,false,true,1,140.00,140.00,73,90,2,bank
264,fan_out,3883,false,true,1,140.00,140.00,73,90,2,bank
264,fan_out,5192,false,true,1,140.00,140.00,73,90,2,bank
264,fan_out,6092,false,true,1,140.00,140.00,73,90,2,bank
265,fan_out,284,true,true,1,150.00,150.00,486,499,2,bank
265,fan_out,11143,false,true,1,150.00,150.00,486,499,2,bank
265,fan_out,6973,false,true,1,150.00,150.00,486,499,2,bank
265,fan_out,4681,false,true,1,150.00,150.00,486,499,2,bank
265,fan_out,4687,false,true,1,150.00,150.00,486,499,2,bank
266,fan_out,355,true,true,1,110.00,110.00,559,563,2,bank
266,fan_out,8340,false,true,1,110.00,110.00,559,563,2,bank
266,fan_out,10555,false,true,1,110.00,110.00,559,563,2,bank
266,fan_out,7533,false,true,1,110.00,110.00,559,563,2,bank
266,fan_out,1436,false,true,1,110.00,110.00,559,563,2,bank
267,fan_out,469,true,true,1,200.00,200.00,709,715,2,bank
267,fan_out,1228,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,5441,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,9507,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,8925,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,5258,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,4572,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,10399,false,true,1,200.00,200.00,709,715,2,bank
267,fan_out,6878,false,true,1,200.00,200.00,709,715,2,bank
268,fan_out,1106,true,true,1,170.00,170.00,616,622,2,bank
268,fan_out,7620,false,true,1,170.00,170.00,616,622,2,bank
268,fan_out,11352,false,true,1,170.00,170.00,616,622,2,bank
268,fan_out,10669,false,true,1,170.00,170.00,616,622,2,bank
268,fan_out,12024,false,true,1,170.00,170.00,616,622,2,bank
268,fan_out,2484,false,true,1,170.00,170.00,616,622,2,bank
268,fan_out,6230,false,true,1,170.00,170.00,616,622,2,bank
269,fan_out,195,true,true,1,140.00,140.00,249,266,2,bank
269,fan_out,1328,false,true,1,140.00,140.00,249,266,2,bank
269,fan_out,8964,false,true,1,140.00,140.00,249,266,2,bank
269,fan_out,7784,false,true,1,140.00,140.00,249,266,2,bank
269,fan_out,11152,false,true,1,140.00,140.00,249,266,2,bank
269,fan_out,1094,false,true,1,140.00,140.00,249,266,2,bank
270,fan_out,32,true,true,1,150.00,150.00,518,532,2,bank
270,fan_out,9413,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,149,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,10530,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,4342,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,11540,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,658,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,2416,false,true,1,150.00,150.00,518,532,2,bank
270,fan_out,7001,false,true,1,150.00,150.00,518,532,2,bank
271,fan_out,177,true,true,1,140.00,140.00,96,115,2,bank
271,fan_out,3563,false,true,1,140.00,140.00,96,115,2,bank
271,fan_out,11502,false,true,1,140.00,140.00,96,115,2,bank
271,fan_out,7654,false,true,1,140.00,140.00,96,115,2,bank
271,fan_out,121,false,true,1,140.00,140.00,96,115,2,bank
272,fan_out,727,true,true,1,160.00,160.00,350,368,2,bank
272,fan_out,9720,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,5698,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,5512,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,3006,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,3329,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,11899,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,7092,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,10747,false,true,1,160.00,160.00,350,368,2,bank
272,fan_out,11045,false,true,1,160.00,160.00,350,368,2,bank
273,fan_out,138,true,true,1,190.00,190.00,310,317,2,bank
273,fan_out,2676,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,6636,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,10428,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,5909,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,10016,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,10312,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,11783,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,4649,false,true,1,190.00,190.00,310,317,2,bank
273,fan_out,3624,false,true,1,190.00,190.00,310,317,2,bank
274,fan_out,189,true,true,1,190.00,190.00,113,118,2,bank
274,fan_out,6887,false,true,1,190.00,190.00,113,118,2,bank
274,fan_out,5775,false,true,1,190.00,190.00,113,118,2,bank
274,fan_out,4907,false,true,1,190.00,190.00,113,118,2,bank
274,fan_out,5155,false,true,1,190.00,190.00,113,118,2,bank
274,fan_out,7103,false,true,1,190.00,190.00,113,118,2,bank
274,fan_out,11701,false,true,1,190.00,190.00,113,118,2,bank
274,fan_out,6118,false,true,1,190.00,190.00,113,118,2,bank
275,fan_out,287,true,true,1,110.00,110.00,81,95,2,bank
275,fan_out,2188,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,1549,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,9978,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,9950,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,89,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,11761,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,11267,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,4639,false,true,1,110.00,110.00,81,95,2,bank
275,fan_out,904,false,true,1,110.00,110.00,81,95,2,bank
276,fan_out,483,true,true,1,170.00,170.00,628,644,2,bank
276,fan_out,2877,false,true,1,170.00,170.00,628,644,2,bank
276,fan_out,2591,false,true,1,170.00,170.00,628,644,2,bank
276,fan_out,7945,false,true,1,170.00,170.00,628,644,2,bank
276,fan_out,6452,false,true,1,170.00,170.00,628,644,2,bank
276,fan_out,156,false,true,1,170.00,170.00,628,644,2,bank
277,fan_out,61,true,true,1,100.00,100.00,658,676,2,bank
277,fan_out,6555,false,true,1,100.00,100.00,658,676,2,bank
277,fan_out,4409,false,true,1,100.00,100.00,658,676,2,bank
277,fan_out,5050,false,true,1,100.00,100.00,658,676,2,bank
277,fan_out,1886,false,true,1,100.00,100.00,658,676,2,bank
278,fan_out,891,true,true,1,140.00,140.00,95,108,2,bank
278,fan_out,5621,false,true,1,140.00,140.00,95,108,2,bank
278,fan_out,3418,false,true,1,140.00,140.00,95,108,2,bank
278,fan_out,5038,false,true,1,140.00,140.00,95,108,2,bank
278,fan_out,11852,false,true,1,140.00,140.00,95,108,2,bank
278,fan_out,8892,false,true,1,140.00,140.00,95,108,2,bank
278,fan_out,6572,false,true,1,140.00,140.00,95,108,2,bank
278,fan_out,11806,false,true,1,140.00,140.00,95,108,2,bank
279,fan_out,467,true,true,1,140.00,140.00,363,368,2,bank
279,fan_out,2081,false,true,1,140.00,140.00,363,368,2,bank
279,fan_out,3614,false,true,1,140.00,140.00,363,368,2,bank
279,fan_out,2287,false,true,1,140.00,140.00,363,368,2,bank
279,fan_out,3030,false,true,1,140.00,140.00,363,368,2,bank
279,fan_out,8988,false,true,1,140.00,140.00,363,368,2,bank
279,fan_out,2168,false,true,1,140.00,140.00,363,368,2,bank
280,fan_out,226,true,true,1,160.00,160.00,521,535,2,bank
280,fan_out,9826,false,true,1,160.00,160.00,521,535,2,bank
280,fan_out,1919,false,true,1,160.00,160.00,521,535,2,bank
280,fan_out,1574,false,true,1,160.00,160.00,521,535,2,bank
280,fan_out,9093,false,true,1,160.00,160.00,521,535,2,bank
281,fan_out,1108,true,true,1,110.00,110.00,237,243,2,bank
281,fan_out,10591,false,true,1,110.00,110.00,237,243,2,bank
281,fan_out,1419,false,true,1,110.00,110.00,237,243,2,bank
281,fan_out,5205,false,true,1,110.00,110.00,237,243,2,bank
281,fan_out,3829,false,true,1,110.00,110.00,237,243,2,bank
281,fan_out,1870,false,true,1,110.00,110.00,237,243,2,bank
282,fan_out,524,true,true,1,150.00,150.00,226,240,2,bank
282,fan_out,1233,false,true,1,150.00,150.00,226,240,2,bank
282,fan_out,4772,false,true,1,150.00,150.00,226,240,2,bank
282,fan_out,9851,false,true,1,150.00,150.00,226,240,2,bank
282,fan_out,8515,false,true,1,150.00,150.00,226,240,2,bank
282,fan_out,10221,false,true,1,150.00,150.00,226,240,2,bank
282,fan_out,6027,false,true,1,150.00,150.00,226,240,2,bank
282,fan_out,1114,false,true,1,150.00,150.00,226,240,2,bank
283,fan_out,601,true,true,1,120.00,120.00,85,96,2,bank
283,fan_out,4788,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,10463,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,2193,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,7931,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,5388,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,657,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,2492,false,true,1,120.00,120.00,85,96,2,bank
283,fan_out,8502,false,true,1,120.00,120.00,85,96,2,bank
284,fan_out,352,true,true,1,130.00,130.00,27,32,2,bank
284,fan_out,5225,false,true,1,130.00,130.00,27,32,2,bank
284,fan_out,1110,false,true,1,130.00,130.00,27,32,2,bank
284,fan_out,6352,false,true,1,130.00,130.00,27,32,2,bank
284,fan_out,11295,false,true,1,130.00,130.00,27,32,2,bank
284,fan_out,10155,false,true,1,130.00,130.00,27,32,2,bank
285,fan_out,144,true,true,1,100.00,100.00,214,221,2,bank
285,fan_out,7450,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,2410,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,9646,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,2125,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,11584,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,9122,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,10553,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,5460,false,true,1,100.00,100.00,214,221,2,bank
285,fan_out,11302,false,true,1,100.00,100.00,214,221,2,bank
286,fan_out,0,true,true,1,140.00,140.00,345,361,2,bank
286,fan_out,2042,false,true,1,140.00,140.00,345,361,2,bank
286,fan_out,10805,false,true,1,140.00,140.00,345,361,2,bank
286,fan_out,11474,false,true,1,140.00,140.00,345,361,2,bank
286,fan_out,8769,false,true,1,140.00,140.00,345,361,2,bank
286,fan_out,11475,false,true,1,140.00,140.00,345,361,2,bank
286,fan_out,1576,false,true,1,140.00,140.00,345,361,2,bank
287,fan_out,589,true,true,1,100.00,100.00,542,558,2,bank
287,fan_out,3595,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,9279,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,8623,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,10727,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,3195,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,11593,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,10100,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,1816,false,true,1,100.00,100.00,542,558,2,bank
287,fan_out,787,false,true,1,100.00,100.00,542,558,2,bank
288,fan_out,1105,true,true,1,110.00,110.00,436,447,2,bank
288,fan_out,10986,false,true,1,110.00,110.00,436,447,2,bank
288,fan_out,8512,false,true,1,110.00,110.00,436,447,2,bank
288,fan_out,9804,false,true,1,110.00,110.00,436,447,2,bank
288,fan_out,10665,false,true,1,110.00,110.00,436,447,2,bank
288,fan_out,1708,false,true,1,110.00,110.00,436,447,2,bank
288,fan_out,8366,false,true,1,110.00,110.00,436,447,2,bank
289,fan_out,51,true,true,1,100.00,100.00,125,134,2,bank
289,fan_out,4047,false,true,1,100.00,100.00,125,134,2,bank
289,fan_out,5904,false,true,1,100.00,100.00,125,134,2,bank
289,fan_out,1953,false,true,1,100.00,100.00,125,134,2,bank
289,fan_out,1276,false,true,1,100.00,100.00,125,134,2,bank
290,fan_out,91,true,true,1,120.00,120.00,522,526,2,bank
290,fan_out,8875,false,true,1,120.00,120.00,522,526,2,bank
290,fan_out,1962,false,true,1,120.00,120.00,522,526,2,bank
290,fan_out,2614,false,true,1,120.00,120.00,522,526,2,bank
290,fan_out,5484,false,true,1,120.00,120.00,522,526,2,bank
290,fan_out,680,false,true,1,120.00,120.00,522,526,2,bank
291,fan_out,867,true,true,1,120.00,120.00,281,298,2,bank
291,fan_out,8900,false,true,1,120.00,120.00,281,298,2,bank
291,fan_out,9665,false,true,1,120.00,120.00,281,298,2,bank
291,fan_out,1371,false,true,1,120.00,120.00,281,298,2,bank
291,fan_out,9499,false,true,1,120.00,120.00,281,298,2,bank
291,fan_out,9914,false,true,1,120.00,120.00,281,298,2,bank
291,fan_out,8619,false,true,1,120.00,120.00,281,298,2,bank
292,fan_out,34,true,true,1,140.00,140.00,525,540,2,bank
292,fan_out,1063,false,true,1,140.00,140.00,525,540,2,bank
292,fan_out,11700,false,true,1,140.00,140.00,525,540,2,bank
292,fan_out,3576,false,true,1,140.00,140.00,525,540,2,bank
292,fan_out,4458,false,true,1,140.00,140.00,525,540,2,bank
292,fan_out,2950,false,true,1,140.00,140.00,525,540,2,bank
292,fan_out,6671,false,true,1,140.00,140.00,525,540,2,bank
293,fan_out,1125,true,true,1,190.00,190.00,112,126,2,bank
293,fan_out,2749,false,true,1,190.00,190.00,112,126,2,bank
293,fan_out,8713,false,true,1,190.00,190.00,112,126,2,bank
293,fan_out,1465,false,true,1,190.00,190.00,112,126,2,bank
293,fan_out,2735,false,true,1,190.00,190.00,112,126,2,bank
293,fan_out,128,false,true,1,190.00,190.00,112,126,2,bank
293,fan_out,1052,false,true,1,190.00,190.00,112,126,2,bank
294,fan_out,609,true,true,1,190.00,190.00,528,532,2,bank
294,fan_out,2873,false,true,1,190.00,190.00,528,532,2,bank
294,fan_out,11304,false,true,1,190.00,190.00,528,532,2,bank
294,fan_out,1744,false,true,1,190.00,190.00,528,532,2,bank
294,fan_out,4412,false,true,1,190.00,190.00,528,532,2,bank
295,fan_out,14,true,true,1,190.00,190.00,647,656,2,bank
295,fan_out,4765,false,true,1,190.00,190.00,647,656,2,bank
295,fan_out,2048,false,true,1,190.00,190.00,647,656,2,bank
295,fan_out,5380,false,true,1,190.00,190.00,647,656,2,bank
295,fan_out,3540,false,true,1,190.00,190.00,647,656,2,bank
296,fan_out,605,true,true,1,100.00,100.00,449,453,2,bank
296,fan_out,4745,false,true,1,100.00,100.00,449,453,2,bank
296,fan_out,8884,false,true,1,100.00,100.00,449,453,2,bank
296,fan_out,6489,false,true,1,100.00,100.00,449,453,2,bank
296,fan_out,9693,false,true,1,100.00,100.00,449,453,2,bank
296,fan_out,2734,false,true,1,100.00,100.00,449,453,2,bank
296,fan_out,9138,false,true,1,100.00,100.00,449,453,2,bank
297,fan_out,370,true,true,1,180.00,180.00,21,35,2,bank
297,fan_out,9820,false,true,1,180.00,180.00,21,35,2,bank
297,fan_out,8320,false,true,1,180.00,180.00,21,35,2,bank
297,fan_out,11728,false,true,1,180.00,180.00,21,35,2,bank
297,fan_out,3792,false,true,1,180.00,180.00,21,35,2,bank
297,fan_out,5394,false,true,1,180.00,180.00,21,35,2,bank
298,fan_out,583,true,true,1,120.00,120.00,678,697,2,bank
298,fan_out,9080,false,true,1,120.00,120.00,678,697,2,bank
298,fan_out,1032,false,true,1,120.00,120.00,678,697,2,bank
298,fan_out,1252,false,true,1,120.00,120.00,678,697,2,bank
298,fan_out,553,false,true,1,120.00,120.00,678,697,2,bank
298,fan_out,8581,false,true,1,120.00,120.00,678,697,2,bank
299,fan_out,496,true,true,1,180.00,180.00,512,529,2,bank
299,fan_out,3046,false,true,1,180.00,180.00,512,529,2,bank
299,fan_out,5248,false,true,1,180.00,180.00,512,529,2,bank
299,fan_out,887,false,true,1,180.00,180.00,512,529,2,bank
299,fan_out,9288,false,true,1,180.00,180.00,512,529,2,bank
300,cycle,380,true,true,3,72.99,111.26,620,630,2,bank
300,cycle,7192,false,true,3,100.13,111.26,620,630,2,bank
300,cycle,10871,false,true,3,90.12,100.13,620,630,2,bank
300,cycle,7373,false,true,3,81.11,90.12,620,630,2,bank
300,cycle,6348,false,true,3,72.99,81.11,620,630,2,bank
301,cycle,445,true,true,3,80.65,122.92,258,268,2,bank
301,cycle,5138,false,true,3,110.63,122.92,258,268,2,bank
301,cycle,7019,false,true,3,99.57,110.63,258,268,2,bank
301,cycle,5043,false,true,3,89.61,99.57,258,268,2,bank
301,cycle,6208,false,true,3,80.65,89.61,258,268,2,bank
302,cycle,313,true,true,3,51.57,133.12,264,273,2,bank
302,cycle,50,false,true,3,119.81,133.12,264,273,2,bank
302,cycle,1197,false,true,3,107.83,119.81,264,273,2,bank
302,cycle,1760,false,true,3,97.04,107.83,264,273,2,bank
302,cycle,10118,false,true,3,87.34,97.04,264,273,2,bank
302,cycle,1223,false,true,3,78.61,87.34,264,273,2,bank
302,cycle,6623,false,true,3,70.75,78.61,264,273,2,bank
302,cycle,12039,false,true,3,63.67,70.75,264,273,2,bank
302,cycle,4393,false,true,3,57.30,63.67,264,273,2,bank
302,cycle,6748,false,true,3,51.57,57.30,264,273,2,bank
303,cycle,494,true,true,3,63.22,107.07,585,593,2,bank
303,cycle,6569,false,true,3,96.36,107.07,585,593,2,bank
303,cycle,6173,false,true,3,86.73,96.36,585,593,2,bank
303,cycle,4811,false,true,3,78.05,86.73,585,593,2,bank
303,cycle,7083,false,true,3,70.25,78.05,585,593,2,bank
303,cycle,3833,false,true,3,63.22,70.25,585,593,2,bank
304,cycle,495,true,true,3,105.15,160.26,22,32,2,bank
304,cycle,10159,false,true,3,144.24,160.26,22,32,2,bank
304,cycle,4401,false,true,3,129.81,144.24,22,32,2,bank
304,cycle,2143,false,true,3,116.83,129.81,22,32,2,bank
304,cycle,11906,false,true,3,105.15,116.83,22,32,2,bank
305,cycle,350,true,true,3,78.30,181.90,346,365,2,bank
305,cycle,6942,false,true,3,163.71,181.90,346,365,2,bank
305,cycle,10646,false,true,3,147.34,163.71,346,365,2,bank
305,cycle,3625,false,true,3,132.61,147.34,346,365,2,bank
305,cycle,777,false,true,3,119.35,132.61,346,365,2,bank
305,cycle,9409,false,true,3,107.41,119.35,346,365,2,bank
305,cycle,7577,false,true,3,96.67,107.41,346,365,2,bank
305,cycle,9380,false,true,3,87.00,96.67,346,365,2,bank
305,cycle,11775,false,true,3,78.30,87.00,346,365,2,bank
306,cycle,180,true,true,3,59.31,137.78,572,577,2,bank
306,cycle,7633,false,true,3,124.00,137.78,572,577,2,bank
306,cycle,8711,false,true,3,111.60,124.00,572,577,2,bank
306,cycle,4246,false,true,3,100.44,111.60,572,577,2,bank
306,cycle,8761,false,true,3,90.40,100.44,572,577,2,bank
306,cycle,8989,false,true,3,81.36,90.40,572,577,2,bank
306,cycle,10845,false,true,3,73.22,81.36,572,577,2,bank
306,cycle,9045,false,true,3,65.90,73.22,572,577,2,bank
306,cycle,2433,false,true,3,59.31,65.90,572,577,2,bank
307,cycle,656,true,true,3,48.49,125.17,28,40,2,bank
307,cycle,4489,false,true,3,112.65,125.17,28,40,2,bank
307,cycle,8393,false,true,3,101.39,112.65,28,40,2,bank
307,cycle,6706,false,true,3,91.25,101.39,28,40,2,bank
307,cycle,11577,false,true,3,82.12,91.25,28,40,2,bank
307,cycle,757,false,true,3,73.91,82.12,28,40,2,bank
307,cycle,10927,false,true,3,66.52,73.91,28,40,2,bank
307,cycle,6689,false,true,3,59.87,66.52,28,40,2,bank
307,cycle,4600,false,true,3,53.88,59.87,28,40,2,bank
307,cycle,1458,false,true,3,48.49,53.88,28,40,2,bank
308,cycle,92,true,true,3,73.30,137.92,477,492,2,bank
308,cycle,6260,false,true,3,124.13,137.92,477,492,2,bank
308,cycle,8325,false,true,3,111.71,124.13,477,492,2,bank
308,cycle,11424,false,true,3,100.54,111.71,477,492,2,bank
308,cycle,7294,false,true,3,90.49,100.54,477,492,2,bank
308,cycle,4046,false,true,3,81.44,90.49,477,492,2,bank
308,cycle,10473,false,true,3,73.30,81.44,477,492,2,bank
309,cycle,126,true,true,3,65.70,111.26,153,165,2,bank
