transaction_id,client_id,compte_destination_id,date_transaction,montant_fcfa,type_transaction,is_risky,type_anomalie,source,corridor
AMLSIM-36674,AMLSIM-CLI-198,AMLSIM-CLI-658,2026-05-22,34200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36675,AMLSIM-CLI-198,AMLSIM-CLI-166,2026-06-30,63700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36678,AMLSIM-CLI-198,AMLSIM-CLI-35,2026-04-04,44300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36679,AMLSIM-CLI-198,AMLSIM-CLI-371,2026-07-17,91700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36680,AMLSIM-CLI-198,AMLSIM-CLI-55,2026-04-16,15200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36681,AMLSIM-CLI-198,AMLSIM-CLI-25,2026-06-23,9000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36683,AMLSIM-CLI-198,AMLSIM-CLI-6,2026-07-22,10600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36684,AMLSIM-CLI-198,AMLSIM-CLI-5,2026-05-26,15500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36685,AMLSIM-CLI-198,AMLSIM-CLI-1152,2026-04-02,13100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36686,AMLSIM-CLI-198,AMLSIM-CLI-95,2026-06-25,21400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36687,AMLSIM-CLI-198,AMLSIM-CLI-41,2026-02-26,24900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36688,AMLSIM-CLI-198,AMLSIM-CLI-85,2026-04-27,7200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36691,AMLSIM-CLI-198,AMLSIM-CLI-226,2026-06-12,44500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-62643,AMLSIM-CLI-198,AMLSIM-CLI-545,2026-03-27,52500.0,transfert_sortant,True,fan_out,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-62644,AMLSIM-CLI-198,AMLSIM-CLI-11876,2026-03-28,52500.0,transfert_sortant,True,fan_out,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-62645,AMLSIM-CLI-198,AMLSIM-CLI-1754,2026-03-28,52500.0,transfert_sortant,True,fan_out,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36692,AMLSIM-CLI-199,AMLSIM-CLI-398,2026-02-04,23300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36693,AMLSIM-CLI-199,AMLSIM-CLI-14,2026-07-05,65600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36695,AMLSIM-CLI-199,AMLSIM-CLI-21,2026-07-02,9400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36696,AMLSIM-CLI-199,AMLSIM-CLI-195,2026-04-20,80100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36697,AMLSIM-CLI-199,AMLSIM-CLI-35,2026-07-05,32700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36698,AMLSIM-CLI-199,AMLSIM-CLI-208,2026-07-01,85500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36699,AMLSIM-CLI-199,AMLSIM-CLI-31,2026-04-10,40400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36700,AMLSIM-CLI-199,AMLSIM-CLI-55,2026-02-07,44100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36701,AMLSIM-CLI-199,AMLSIM-CLI-78,2026-02-18,164800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36702,AMLSIM-CLI-199,AMLSIM-CLI-160,2026-06-28,121900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36704,AMLSIM-CLI-199,AMLSIM-CLI-149,2026-04-14,20600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36705,AMLSIM-CLI-199,AMLSIM-CLI-48,2026-03-10,26700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36707,AMLSIM-CLI-199,AMLSIM-CLI-190,2026-02-02,41500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36708,AMLSIM-CLI-199,AMLSIM-CLI-452,2026-03-29,192100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36709,AMLSIM-CLI-199,AMLSIM-CLI-91,2026-07-04,121800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36710,AMLSIM-CLI-199,AMLSIM-CLI-134,2026-02-17,223600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36711,AMLSIM-CLI-199,AMLSIM-CLI-85,2026-03-29,150500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36713,AMLSIM-CLI-199,AMLSIM-CLI-39,2026-05-29,44400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36714,AMLSIM-CLI-199,AMLSIM-CLI-26,2026-05-10,411300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36715,AMLSIM-CLI-199,AMLSIM-CLI-18,2026-06-19,11400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36716,AMLSIM-CLI-199,AMLSIM-CLI-27,2026-07-16,36700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36717,AMLSIM-CLI-199,AMLSIM-CLI-29,2026-04-06,38900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36718,AMLSIM-CLI-199,AMLSIM-CLI-63,2026-03-05,143300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36719,AMLSIM-CLI-199,AMLSIM-CLI-68,2026-05-15,27700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36721,AMLSIM-CLI-199,AMLSIM-CLI-7,2026-02-25,310500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36722,AMLSIM-CLI-199,AMLSIM-CLI-58,2026-04-21,83700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36723,AMLSIM-CLI-199,AMLSIM-CLI-131,2026-04-18,31800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36724,AMLSIM-CLI-199,AMLSIM-CLI-49,2026-07-26,15100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36725,AMLSIM-CLI-199,AMLSIM-CLI-115,2026-07-18,4800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36726,AMLSIM-CLI-199,AMLSIM-CLI-157,2026-02-19,5400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36727,AMLSIM-CLI-199,AMLSIM-CLI-308,2026-05-01,37800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36728,AMLSIM-CLI-199,AMLSIM-CLI-229,2026-03-16,657100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36729,AMLSIM-CLI-199,AMLSIM-CLI-69,2026-03-31,80300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36730,AMLSIM-CLI-199,AMLSIM-CLI-56,2026-06-29,107800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36731,AMLSIM-CLI-199,AMLSIM-CLI-363,2026-05-25,19800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36732,AMLSIM-CLI-199,AMLSIM-CLI-84,2026-03-31,20600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36733,AMLSIM-CLI-199,AMLSIM-CLI-13,2026-04-23,6500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36734,AMLSIM-CLI-199,AMLSIM-CLI-89,2026-02-13,153600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36735,AMLSIM-CLI-199,AMLSIM-CLI-1514,2026-06-27,4600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36736,AMLSIM-CLI-199,AMLSIM-CLI-166,2026-03-26,53400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36737,AMLSIM-CLI-199,AMLSIM-CLI-38,2026-06-15,42200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36738,AMLSIM-CLI-199,AMLSIM-CLI-15,2026-07-03,45400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36739,AMLSIM-CLI-199,AMLSIM-CLI-5,2026-04-11,194200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36740,AMLSIM-CLI-199,AMLSIM-CLI-42,2026-02-04,49700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36741,AMLSIM-CLI-199,AMLSIM-CLI-106,2026-05-21,18800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36742,AMLSIM-CLI-199,AMLSIM-CLI-107,2026-07-27,122800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36743,AMLSIM-CLI-199,AMLSIM-CLI-17,2026-02-13,145900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36744,AMLSIM-CLI-199,AMLSIM-CLI-1420,2026-04-18,20600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36745,AMLSIM-CLI-199,AMLSIM-CLI-60,2026-04-28,17000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36746,AMLSIM-CLI-199,AMLSIM-CLI-36,2026-02-23,27700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36747,AMLSIM-CLI-199,AMLSIM-CLI-333,2026-04-05,24700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36748,AMLSIM-CLI-199,AMLSIM-CLI-22,2026-05-27,82100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36749,AMLSIM-CLI-200,AMLSIM-CLI-28,2026-06-14,30000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36750,AMLSIM-CLI-200,AMLSIM-CLI-22,2026-02-12,55200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36752,AMLSIM-CLI-200,AMLSIM-CLI-527,2026-02-10,622200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36753,AMLSIM-CLI-200,AMLSIM-CLI-1344,2026-04-05,37900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36754,AMLSIM-CLI-200,AMLSIM-CLI-79,2026-05-08,26100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36755,AMLSIM-CLI-200,AMLSIM-CLI-20,2026-04-14,210600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36756,AMLSIM-CLI-200,AMLSIM-CLI-25,2026-03-20,695800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36757,AMLSIM-CLI-200,AMLSIM-CLI-46,2026-05-29,235900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36758,AMLSIM-CLI-200,AMLSIM-CLI-140,2026-03-17,41100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36759,AMLSIM-CLI-200,AMLSIM-CLI-68,2026-06-20,118800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36760,AMLSIM-CLI-200,AMLSIM-CLI-158,2026-05-12,280500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36761,AMLSIM-CLI-200,AMLSIM-CLI-151,2026-06-07,25400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36762,AMLSIM-CLI-200,AMLSIM-CLI-120,2026-07-17,57700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36763,AMLSIM-CLI-200,AMLSIM-CLI-49,2026-02-08,22300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36764,AMLSIM-CLI-200,AMLSIM-CLI-67,2026-04-11,13200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36765,AMLSIM-CLI-200,AMLSIM-CLI-42,2026-07-03,96700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36766,AMLSIM-CLI-200,AMLSIM-CLI-248,2026-05-10,36400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36767,AMLSIM-CLI-200,AMLSIM-CLI-13,2026-06-24,16200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36768,AMLSIM-CLI-200,AMLSIM-CLI-33,2026-04-01,16300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36769,AMLSIM-CLI-200,AMLSIM-CLI-6,2026-03-17,140600.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36770,AMLSIM-CLI-200,AMLSIM-CLI-331,2026-03-14,97000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36771,AMLSIM-CLI-200,AMLSIM-CLI-510,2026-02-17,104300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36772,AMLSIM-CLI-200,AMLSIM-CLI-10,2026-04-11,25400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36773,AMLSIM-CLI-200,AMLSIM-CLI-52,2026-05-29,198400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36774,AMLSIM-CLI-200,AMLSIM-CLI-58,2026-05-21,157300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36775,AMLSIM-CLI-200,AMLSIM-CLI-137,2026-04-17,215400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36776,AMLSIM-CLI-200,AMLSIM-CLI-4467,2026-05-18,13100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36777,AMLSIM-CLI-200,AMLSIM-CLI-300,2026-03-24,76300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36778,AMLSIM-CLI-200,AMLSIM-CLI-32,2026-02-12,76000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36779,AMLSIM-CLI-200,AMLSIM-CLI-70,2026-04-13,22300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36780,AMLSIM-CLI-200,AMLSIM-CLI-27,2026-05-03,41500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36781,AMLSIM-CLI-200,AMLSIM-CLI-17,2026-07-03,65100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36782,AMLSIM-CLI-200,AMLSIM-CLI-11,2026-06-02,204400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36783,AMLSIM-CLI-200,AMLSIM-CLI-93,2026-03-12,55100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36784,AMLSIM-CLI-200,AMLSIM-CLI-1383,2026-04-24,88500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36786,AMLSIM-CLI-200,AMLSIM-CLI-221,2026-04-10,9500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36787,AMLSIM-CLI-200,AMLSIM-CLI-98,2026-07-12,31200.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36788,AMLSIM-CLI-200,AMLSIM-CLI-655,2026-06-20,35000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36789,AMLSIM-CLI-200,AMLSIM-CLI-41,2026-05-01,171100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36790,AMLSIM-CLI-200,AMLSIM-CLI-16,2026-05-10,10500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36791,AMLSIM-CLI-200,AMLSIM-CLI-402,2026-07-28,176400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36792,AMLSIM-CLI-200,AMLSIM-CLI-56,2026-06-10,12800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36793,AMLSIM-CLI-200,AMLSIM-CLI-292,2026-03-12,23500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36794,AMLSIM-CLI-200,AMLSIM-CLI-24,2026-07-28,71400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36795,AMLSIM-CLI-200,AMLSIM-CLI-103,2026-06-19,39200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36796,AMLSIM-CLI-200,AMLSIM-CLI-21,2026-02-24,32600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36797,AMLSIM-CLI-200,AMLSIM-CLI-1,2026-02-21,29200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36799,AMLSIM-CLI-200,AMLSIM-CLI-45,2026-02-06,64600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36800,AMLSIM-CLI-200,AMLSIM-CLI-725,2026-04-22,64900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36801,AMLSIM-CLI-200,AMLSIM-CLI-619,2026-04-04,26000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36803,AMLSIM-CLI-201,AMLSIM-CLI-223,2026-03-02,29700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36804,AMLSIM-CLI-201,AMLSIM-CLI-18,2026-02-26,41500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36805,AMLSIM-CLI-201,AMLSIM-CLI-233,2026-03-24,51500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36806,AMLSIM-CLI-201,AMLSIM-CLI-9,2026-03-09,4200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36807,AMLSIM-CLI-201,AMLSIM-CLI-39,2026-03-19,21100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36808,AMLSIM-CLI-201,AMLSIM-CLI-495,2026-02-06,24500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36809,AMLSIM-CLI-201,AMLSIM-CLI-20,2026-04-06,39400.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36810,AMLSIM-CLI-201,AMLSIM-CLI-12,2026-05-23,63500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36811,AMLSIM-CLI-201,AMLSIM-CLI-35,2026-02-16,22600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36812,AMLSIM-CLI-201,AMLSIM-CLI-100,2026-06-06,36800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36813,AMLSIM-CLI-201,AMLSIM-CLI-29,2026-05-30,6500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36814,AMLSIM-CLI-201,AMLSIM-CLI-198,2026-04-11,217500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36815,AMLSIM-CLI-201,AMLSIM-CLI-3,2026-06-29,11500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36816,AMLSIM-CLI-201,AMLSIM-CLI-19,2026-07-24,372300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36817,AMLSIM-CLI-201,AMLSIM-CLI-361,2026-06-08,58400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36818,AMLSIM-CLI-201,AMLSIM-CLI-17,2026-06-19,119600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36820,AMLSIM-CLI-201,AMLSIM-CLI-7,2026-04-25,43500.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36822,AMLSIM-CLI-201,AMLSIM-CLI-25,2026-04-19,65800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36823,AMLSIM-CLI-201,AMLSIM-CLI-37,2026-03-13,64900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36824,AMLSIM-CLI-201,AMLSIM-CLI-78,2026-06-15,134500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36825,AMLSIM-CLI-201,AMLSIM-CLI-121,2026-03-23,75800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36826,AMLSIM-CLI-201,AMLSIM-CLI-26,2026-06-02,10400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36827,AMLSIM-CLI-201,AMLSIM-CLI-966,2026-02-15,2300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36828,AMLSIM-CLI-201,AMLSIM-CLI-56,2026-07-02,474400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36829,AMLSIM-CLI-201,AMLSIM-CLI-22,2026-07-31,8000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36830,AMLSIM-CLI-201,AMLSIM-CLI-95,2026-05-21,15700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36831,AMLSIM-CLI-201,AMLSIM-CLI-16,2026-04-13,44200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36832,AMLSIM-CLI-201,AMLSIM-CLI-333,2026-06-08,141900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36833,AMLSIM-CLI-201,AMLSIM-CLI-180,2026-06-20,22400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36834,AMLSIM-CLI-201,AMLSIM-CLI-80,2026-05-15,10400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36835,AMLSIM-CLI-201,AMLSIM-CLI-1,2026-02-25,14700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36836,AMLSIM-CLI-201,AMLSIM-CLI-132,2026-03-10,407300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36837,AMLSIM-CLI-201,AMLSIM-CLI-33,2026-02-26,127600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36838,AMLSIM-CLI-201,AMLSIM-CLI-85,2026-06-22,14500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36839,AMLSIM-CLI-201,AMLSIM-CLI-2,2026-05-24,31800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36840,AMLSIM-CLI-201,AMLSIM-CLI-220,2026-06-11,49900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36841,AMLSIM-CLI-201,AMLSIM-CLI-52,2026-02-24,75300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36842,AMLSIM-CLI-201,AMLSIM-CLI-38,2026-04-03,1007500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-36843,AMLSIM-CLI-201,AMLSIM-CLI-305,2026-03-02,44400.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
